"ref_area","ref_area.label","source","source.label","indicator","indicator.label","sex","sex.label","classif1","classif1.label","classif2","classif2.label","time","obs_value","obs_status","obs_status.label","note_classif.label","note_indicator.label","note_source.label","ilo_sample_count","ACRO","freq_code","latest_period","best_source","MAPPING"
"NRU","Nauru","AA:1513","NRU - PC - Population Census","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",2,"CENSUS","m",1,1,
"NRU","Nauru","AA:1513","NRU - PC - Population Census","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2021",1.936,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",1936,"CENSUS","m",1,1,
"NRU","Nauru","AA:1513","NRU - PC - Population Census","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",0.882,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",882,"CENSUS","m",1,1,
"NRU","Nauru","AA:1513","NRU - PC - Population Census","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",1.054,,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",1054,"CENSUS","m",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_TOTAL","Nature of job: Total","2021",61652.4641633062,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",165311,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",51951.5811601324,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",141906,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",9700.88300317383,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",23405,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_TOTAL","Nature of job: Total","2021",66.0377358436585,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",162,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",54.9836983680725,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",135,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",11.0540374755859,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",27,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2021",61586.4264274626,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",165149,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",51896.5974617643,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",141771,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",9689.82896569824,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",23378,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_TOTAL","Nature of job: Total","2021",47809.640226119,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",128518,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",39256.8328376112,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",107530,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",8552.80738850784,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",20988,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_TOTAL","Nature of job: Total","2021",58.819413936615,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",149,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",48.4547224082947,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",123,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",10.3646915283203,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",26,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2021",47750.8208121824,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",128369,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",39208.3781152029,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",107407,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",8542.44269697952,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",20962,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_TOTAL","Nature of job: Total","2021",13842.8239371872,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",36793,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",12694.7483225212,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",34376,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",1148.07561466599,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",2417,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_TOTAL","Nature of job: Total","2021",7.21832190704346,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",13,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",6.52897595977783,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",12,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",,"U","Unreliable",,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",1,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2021",13835.6056152802,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",36780,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2021",12688.2193465614,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",34364,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2021",1147.38626871872,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",2416,"LFS","T",1,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_TOTAL","Nature of job: Total","2019",59034.305,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",72959,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2019",48539.978,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",60467,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2019",10494.327,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",12492,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_TOTAL","Nature of job: Total","2019",90.287,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",112,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2019",63.919,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",83,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2019",26.368,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",29,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2019",58944.018,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",72847,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2019",48476.059,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",60384,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_T","Sex: Total","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2019",10467.959,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",12463,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_TOTAL","Nature of job: Total","2019",45736.348,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",57024,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2019",36401.896,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",45865,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2019",9334.452,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",11159,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_TOTAL","Nature of job: Total","2019",84.491,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",106,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2019",58.392,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",78,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_YES","EC4_MEDIAISIC_YES","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2019",26.099,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",28,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_TOTAL","Nature of job: Total","2019",45651.857,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",56918,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2019",36343.504,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",45787,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_M","Sex: Male","EC4_MEDIAISIC_NO","EC4_MEDIAISIC_NO","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2019",9308.353,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",11131,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_TOTAL","Nature of job: Total","2019",13297.957,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",15935,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_INFORMAL","Nature of job: Persons with informal main job","2019",12138.082,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",14602,"LFS","T",,1,
"PAK","Pakistan","BA:538","PAK - LFS - Labour Force Survey","EMP_TEM2_SEX_EC4_IFL_NB","Employment by sex, economic activity ISIC4 and formal vs informal employment (Thousands), aggregate","SEX_F","Sex: Female","EC4_MEDIAISIC_TOTAL","EC4_MEDIAISIC_TOTAL","IFL_NATURE_FORMAL","Nature of job: Persons with formal main job","2019",1159.875,,,,,"Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None",1333,"LFS","T",,1,
